antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"frozenset({'Batang', 'kaca'})",frozenset({'cm'}),0.026949848295555953,0.029448509726932002,0.017669105836159202,0.6556291390728477,22.263576158940396,0.01687547296648818,2.8183322121391012,0.9815358278307653
"frozenset({'kaca', 'cm'})",frozenset({'Batang'}),0.020346243084062108,0.026949848295555953,0.017669105836159202,0.8684210526315791,32.22359707215058,0.017120777671659225,7.395181152953783,0.9890911299182387
frozenset({'Batang'}),"frozenset({'kaca', 'cm'})",0.026949848295555953,0.020346243084062108,0.017669105836159202,0.6556291390728477,32.223597072150575,0.017120777671659225,2.8447637941212816,0.9958035972342648
frozenset({'cm'}),"frozenset({'Batang', 'kaca'})",0.029448509726932002,0.026949848295555953,0.017669105836159202,0.6,22.263576158940396,0.01687547296648818,2.43262537926111,0.984062768174574
frozenset({'kaca'}),"frozenset({'Batang', 'cm'})",0.029805461359985724,0.017669105836159202,0.017669105836159202,0.592814371257485,33.550898203592816,0.01714246998489406,2.412489107725903,1.0
"frozenset({'Batang', 'kaca'})",frozenset({'30cm'}),0.026949848295555953,0.006425129394966982,0.006246653578440122,0.2317880794701987,36.0752391464312,0.006073497315966445,1.293360391908276,0.9992086783356042
"frozenset({'Batang', '30cm'})",frozenset({'kaca'}),0.006246653578440122,0.029805461359985724,0.006246653578440122,1.0,33.550898203592816,0.006060469186578708,inf,0.9762931034482758
"frozenset({'kaca', '30cm'})",frozenset({'Batang'}),0.006246653578440122,0.026949848295555953,0.006246653578440122,1.0,37.10596026490066,0.006078307212146269,inf,0.9791666666666667
frozenset({'Batang'}),"frozenset({'kaca', '30cm'})",0.026949848295555953,0.006246653578440122,0.006246653578440122,0.2317880794701987,37.10596026490066,0.006078307212146269,1.2935927181866858,1.0
frozenset({'kaca'}),"frozenset({'Batang', '30cm'})",0.029805461359985724,0.006246653578440122,0.006246653578440122,0.2095808383233533,33.550898203592816,0.006060469186578708,1.257248551912125,1.0
frozenset({'30cm'}),"frozenset({'Batang', 'kaca'})",0.006425129394966982,0.026949848295555953,0.006246653578440122,0.9722222222222223,36.0752391464312,0.006073497315966445,35.02980546136011,0.9785675793579512
"frozenset({'Batang', 'kaca'})",frozenset({'25'}),0.026949848295555953,0.009994645725504195,0.007139032661074424,0.2649006622516556,26.504257332071898,0.00686967847500426,1.3467640404995393,0.9889214966984592
"frozenset({'Batang', '25'})",frozenset({'kaca'}),0.007139032661074424,0.029805461359985724,0.007139032661074424,1.0,33.550898203592816,0.006926250498947095,inf,0.9771705914075139
"frozenset({'kaca', '25'})",frozenset({'Batang'}),0.007139032661074424,0.026949848295555953,0.007139032661074424,1.0,37.10596026490066,0.006946636813881449,inf,0.9800467373719216
frozenset({'Batang'}),"frozenset({'kaca', '25'})",0.026949848295555953,0.007139032661074424,0.007139032661074424,0.2649006622516556,37.10596026490066,0.006946636813881449,1.3506487033169168,0.9999999999999999
frozenset({'kaca'}),"frozenset({'Batang', '25'})",0.029805461359985724,0.007139032661074424,0.007139032661074424,0.2395209580838323,33.55089820359281,0.006926250498947095,1.305573083036225,1.0
frozenset({'25'}),"frozenset({'Batang', 'kaca'})",0.009994645725504195,0.026949848295555953,0.007139032661074424,0.7142857142857142,26.504257332071898,0.00686967847500426,3.4056755309655533,0.9719848566792861
"frozenset({'Batang', 'kaca'})",frozenset({'20'}),0.026949848295555953,0.006246653578440122,0.006246653578440122,0.2317880794701987,37.10596026490066,0.006078307212146269,1.2935927181866858,1.0
"frozenset({'Batang', '20'})",frozenset({'kaca'}),0.006246653578440122,0.029805461359985724,0.006246653578440122,1.0,33.550898203592816,0.006060469186578708,inf,0.9762931034482758
"frozenset({'kaca', '20'})",frozenset({'Batang'}),0.006246653578440122,0.026949848295555953,0.006246653578440122,1.0,37.10596026490066,0.006078307212146269,inf,0.9791666666666667
frozenset({'Batang'}),"frozenset({'kaca', '20'})",0.026949848295555953,0.006246653578440122,0.006246653578440122,0.2317880794701987,37.10596026490066,0.006078307212146269,1.2935927181866858,1.0
frozenset({'kaca'}),"frozenset({'Batang', '20'})",0.029805461359985724,0.006246653578440122,0.006246653578440122,0.2095808383233533,33.550898203592816,0.006060469186578708,1.257248551912125,1.0
frozenset({'20'}),"frozenset({'Batang', 'kaca'})",0.006246653578440122,0.026949848295555953,0.006246653578440122,1.0,37.10596026490066,0.006078307212146269,inf,0.9791666666666667
"frozenset({'Batang', 'cm'})",frozenset({'25'}),0.017669105836159202,0.009994645725504195,0.007139032661074424,0.40404040404040403,40.42568542568542,0.0069624362079555744,1.661195424969069,0.9928052325581396
"frozenset({'Batang', '25'})",frozenset({'cm'}),0.007139032661074424,0.029448509726932002,0.007139032661074424,1.0,33.95757575757575,0.006928798788313889,inf,0.9775301096530649
"frozenset({'cm', '25'})",frozenset({'Batang'}),0.008031411743708727,0.026949848295555953,0.007139032661074424,0.888888888888889,32.98307579102281,0.0069225873329823275,8.757451365340001,0.9775323857502698
frozenset({'Batang'}),"frozenset({'cm', '25'})",0.026949848295555953,0.008031411743708727,0.007139032661074424,0.2649006622516556,32.983075791022806,0.0069225873329823275,1.3494347461864864,0.9965379677182684
frozenset({'cm'}),"frozenset({'Batang', '25'})",0.029448509726932002,0.007139032661074424,0.007139032661074424,0.2424242424242424,33.95757575757575,0.006928798788313889,1.3105764768873818,1.0
frozenset({'25'}),"frozenset({'Batang', 'cm'})",0.009994645725504195,0.017669105836159202,0.007139032661074424,0.7142857142857142,40.425685425685415,0.0069624362079555744,3.438158129573442,0.9851090679646656
"frozenset({'Batang', 'cm'})",frozenset({'20'}),0.017669105836159202,0.006246653578440122,0.006246653578440122,0.35353535353535354,56.59595959595959,0.00613628079524084,1.5372122077458505,1.0
"frozenset({'Batang', '20'})",frozenset({'cm'}),0.006246653578440122,0.029448509726932002,0.006246653578440122,1.0,33.95757575757575,0.006062698939774653,inf,0.9766522988505747
"frozenset({'cm', '20'})",frozenset({'Batang'}),0.006246653578440122,0.026949848295555953,0.006246653578440122,1.0,37.10596026490066,0.006078307212146269,inf,0.9791666666666667
frozenset({'Batang'}),"frozenset({'cm', '20'})",0.026949848295555953,0.006246653578440122,0.006246653578440122,0.2317880794701987,37.10596026490066,0.006078307212146269,1.2935927181866858,1.0
frozenset({'cm'}),"frozenset({'Batang', '20'})",0.029448509726932002,0.006246653578440122,0.006246653578440122,0.21212121212121213,33.95757575757575,0.006062698939774653,1.2613023243042876,1.0
frozenset({'20'}),"frozenset({'Batang', 'cm'})",0.006246653578440122,0.017669105836159202,0.006246653578440122,1.0,56.59595959595959,0.00613628079524084,inf,0.9885057471264367
"frozenset({'pengaduk', 'spatula'})",frozenset({'kaca'}),0.024451186864179904,0.029805461359985724,0.024451186864179904,1.0,33.550898203592816,0.0237224079588938,inf,0.9945115257958287
"frozenset({'pengaduk', 'kaca'})",frozenset({'spatula'}),0.026949848295555953,0.02927003391040514,0.024451186864179904,0.9072847682119205,30.99705217250848,0.02366236389068871,10.470016062823484,0.9945416133368322
"frozenset({'kaca', 'spatula'})",frozenset({'pengaduk'}),0.024451186864179904,0.026949848295555953,0.024451186864179904,1.0,37.10596026490066,0.023792231087543966,inf,0.9974387120380533
frozenset({'pengaduk'}),"frozenset({'kaca', 'spatula'})",0.026949848295555953,0.024451186864179904,0.024451186864179904,0.9072847682119205,37.10596026490066,0.023792231087543966,10.521990770250628,1.0
frozenset({'spatula'}),"frozenset({'pengaduk', 'kaca'})",0.02927003391040514,0.026949848295555953,0.024451186864179904,0.8353658536585366,30.99705217250848,0.02366236389068871,5.910378699241807,0.9969187122471794
frozenset({'kaca'}),"frozenset({'pengaduk', 'spatula'})",0.029805461359985724,0.024451186864179904,0.024451186864179904,0.8203592814371258,33.550898203592816,0.0237224079588938,5.430555059789399,1.0
"frozenset({'pengaduk', 'cm'})",frozenset({'spatula'}),0.017669105836159202,0.02927003391040514,0.016062823487417454,0.909090909090909,31.05875831485587,0.015545648160426537,10.678029626985527,0.9852107558139535
"frozenset({'spatula', 'cm'})",frozenset({'pengaduk'}),0.018739960735320364,0.026949848295555953,0.016062823487417454,0.8571428571428571,31.80510879848628,0.015557784388535894,6.811351061931107,0.9870558991148295
"frozenset({'pengaduk', 'spatula'})",frozenset({'cm'}),0.024451186864179904,0.029448509726932002,0.016062823487417454,0.656934306569343,22.307896483078963,0.01534277247321262,2.8290543439874534,0.9791133065007926
frozenset({'cm'}),"frozenset({'pengaduk', 'spatula'})",0.029448509726932002,0.024451186864179904,0.016062823487417454,0.5454545454545454,22.307896483078963,0.01534277247321262,2.146207388898804,0.9841547137427975
frozenset({'pengaduk'}),"frozenset({'spatula', 'cm'})",0.026949848295555953,0.018739960735320364,0.016062823487417454,0.5960264900662251,31.80510879848628,0.015557784388535894,2.4290207529338788,0.9953839569576912
frozenset({'spatula'}),"frozenset({'pengaduk', 'cm'})",0.02927003391040514,0.017669105836159202,0.016062823487417454,0.548780487804878,31.05875831485587,0.015545648160426537,2.1770576573360794,0.9969847398418827
"frozenset({'pengaduk', 'spatula'})",frozenset({'30cm'}),0.024451186864179904,0.006425129394966982,0.006246653578440122,0.25547445255474455,39.7617599351176,0.006089551538977249,1.334507424244015,0.9992838847943128
"frozenset({'pengaduk', '30cm'})",frozenset({'spatula'}),0.006246653578440122,0.02927003391040514,0.006246653578440122,1.0,34.16463414634146,0.006063813816372626,inf,0.9768318965517242
"frozenset({'spatula', '30cm'})",frozenset({'pengaduk'}),0.006425129394966982,0.026949848295555953,0.006246653578440122,0.9722222222222223,36.0752391464312,0.006073497315966445,35.02980546136011,0.9785675793579512
frozenset({'pengaduk'}),"frozenset({'spatula', '30cm'})",0.026949848295555953,0.006425129394966982,0.006246653578440122,0.2317880794701987,36.0752391464312,0.006073497315966445,1.293360391908276,0.9992086783356042
frozenset({'spatula'}),"frozenset({'pengaduk', '30cm'})",0.02927003391040514,0.006246653578440122,0.006246653578440122,0.21341463414634146,34.16463414634146,0.006063813816372626,1.2633763473886497,1.0000000000000002
frozenset({'30cm'}),"frozenset({'pengaduk', 'spatula'})",0.006425129394966982,0.024451186864179904,0.006246653578440122,0.9722222222222223,39.7617599351176,0.006089551538977249,35.11975727288965,0.9811542508147502
"frozenset({'pengaduk', 'spatula'})",frozenset({'25'}),0.024451186864179904,0.009994645725504195,0.0069605568445475635,0.2846715328467153,28.482403545359748,0.006716175894271983,1.383987076893938,0.9890746526311839
"frozenset({'pengaduk', '25'})",frozenset({'spatula'}),0.007139032661074424,0.02927003391040514,0.0069605568445475635,0.975,33.31051829268292,0.006751597116470425,38.82919864358376,0.9769539586185281
"frozenset({'spatula', '25'})",frozenset({'pengaduk'}),0.007852935927181866,0.026949848295555953,0.0069605568445475635,0.8863636363636364,32.88937387116195,0.006748921412635291,8.562841334999106,0.9772694775393101
frozenset({'pengaduk'}),"frozenset({'spatula', '25'})",0.026949848295555953,0.007852935927181866,0.0069605568445475635,0.2582781456953642,32.88937387116195,0.006748921412635291,1.3376268453124602,0.9964491976597625
frozenset({'spatula'}),"frozenset({'pengaduk', '25'})",0.02927003391040514,0.007139032661074424,0.0069605568445475635,0.23780487804878048,33.31051829268293,0.006751597116470425,1.3026335891486704,0.9992268563697135
frozenset({'25'}),"frozenset({'pengaduk', 'spatula'})",0.009994645725504195,0.024451186864179904,0.0069605568445475635,0.6964285714285714,28.482403545359748,0.006716175894271983,3.2135725609179953,0.9746317020519292
"frozenset({'pengaduk', 'spatula'})",frozenset({'20'}),0.024451186864179904,0.006246653578440122,0.006246653578440122,0.25547445255474455,40.8978102189781,0.006093915484517884,1.3347471417622911,1.0
"frozenset({'pengaduk', '20'})",frozenset({'spatula'}),0.006246653578440122,0.02927003391040514,0.006246653578440122,1.0,34.16463414634146,0.006063813816372626,inf,0.9768318965517242
"frozenset({'spatula', '20'})",frozenset({'pengaduk'}),0.006246653578440122,0.026949848295555953,0.006246653578440122,1.0,37.10596026490066,0.006078307212146269,inf,0.9791666666666667
frozenset({'pengaduk'}),"frozenset({'spatula', '20'})",0.026949848295555953,0.006246653578440122,0.006246653578440122,0.2317880794701987,37.10596026490066,0.006078307212146269,1.2935927181866858,1.0
frozenset({'spatula'}),"frozenset({'pengaduk', '20'})",0.02927003391040514,0.006246653578440122,0.006246653578440122,0.21341463414634146,34.16463414634146,0.006063813816372626,1.2633763473886497,1.0000000000000002
frozenset({'20'}),"frozenset({'pengaduk', 'spatula'})",0.006246653578440122,0.024451186864179904,0.006246653578440122,1.0,40.8978102189781,0.006093915484517884,inf,0.9816810344827586
"frozenset({'pengaduk', 'cm'})",frozenset({'kaca'}),0.017669105836159202,0.029805461359985724,0.017669105836159202,1.0,33.550898203592816,0.01714246998489406,inf,0.9876453488372091
"frozenset({'kaca', 'cm'})",frozenset({'pengaduk'}),0.020346243084062108,0.026949848295555953,0.017669105836159202,0.8684210526315791,32.22359707215058,0.017120777671659225,7.395181152953783,0.9890911299182387
"frozenset({'pengaduk', 'kaca'})",frozenset({'cm'}),0.026949848295555953,0.029448509726932002,0.017669105836159202,0.6556291390728477,22.263576158940396,0.01687547296648818,2.8183322121391012,0.9815358278307653
frozenset({'cm'}),"frozenset({'pengaduk', 'kaca'})",0.029448509726932002,0.026949848295555953,0.017669105836159202,0.6,22.263576158940396,0.01687547296648818,2.43262537926111,0.984062768174574
frozenset({'pengaduk'}),"frozenset({'kaca', 'cm'})",0.026949848295555953,0.020346243084062108,0.017669105836159202,0.6556291390728477,32.223597072150575,0.017120777671659225,2.8447637941212816,0.9958035972342648
frozenset({'kaca'}),"frozenset({'pengaduk', 'cm'})",0.029805461359985724,0.017669105836159202,0.017669105836159202,0.592814371257485,33.550898203592816,0.01714246998489406,2.412489107725903,1.0
"frozenset({'pengaduk', 'kaca'})",frozenset({'30cm'}),0.026949848295555953,0.006425129394966982,0.006246653578440122,0.2317880794701987,36.0752391464312,0.006073497315966445,1.293360391908276,0.9992086783356042
"frozenset({'pengaduk', '30cm'})",frozenset({'kaca'}),0.006246653578440122,0.029805461359985724,0.006246653578440122,1.0,33.550898203592816,0.006060469186578708,inf,0.9762931034482758
"frozenset({'kaca', '30cm'})",frozenset({'pengaduk'}),0.006246653578440122,0.026949848295555953,0.006246653578440122,1.0,37.10596026490066,0.006078307212146269,inf,0.9791666666666667
frozenset({'pengaduk'}),"frozenset({'kaca', '30cm'})",0.026949848295555953,0.006246653578440122,0.006246653578440122,0.2317880794701987,37.10596026490066,0.006078307212146269,1.2935927181866858,1.0
frozenset({'kaca'}),"frozenset({'pengaduk', '30cm'})",0.029805461359985724,0.006246653578440122,0.006246653578440122,0.2095808383233533,33.550898203592816,0.006060469186578708,1.257248551912125,1.0
frozenset({'30cm'}),"frozenset({'pengaduk', 'kaca'})",0.006425129394966982,0.026949848295555953,0.006246653578440122,0.9722222222222223,36.0752391464312,0.006073497315966445,35.02980546136011,0.9785675793579512
"frozenset({'pengaduk', 'kaca'})",frozenset({'25'}),0.026949848295555953,0.009994645725504195,0.007139032661074424,0.2649006622516556,26.504257332071898,0.00686967847500426,1.3467640404995393,0.9889214966984592
"frozenset({'pengaduk', '25'})",frozenset({'kaca'}),0.007139032661074424,0.029805461359985724,0.007139032661074424,1.0,33.550898203592816,0.006926250498947095,inf,0.9771705914075139
"frozenset({'kaca', '25'})",frozenset({'pengaduk'}),0.007139032661074424,0.026949848295555953,0.007139032661074424,1.0,37.10596026490066,0.006946636813881449,inf,0.9800467373719216
frozenset({'pengaduk'}),"frozenset({'kaca', '25'})",0.026949848295555953,0.007139032661074424,0.007139032661074424,0.2649006622516556,37.10596026490066,0.006946636813881449,1.3506487033169168,0.9999999999999999
frozenset({'kaca'}),"frozenset({'pengaduk', '25'})",0.029805461359985724,0.007139032661074424,0.007139032661074424,0.2395209580838323,33.55089820359281,0.006926250498947095,1.305573083036225,1.0
frozenset({'25'}),"frozenset({'pengaduk', 'kaca'})",0.009994645725504195,0.026949848295555953,0.007139032661074424,0.7142857142857142,26.504257332071898,0.00686967847500426,3.4056755309655533,0.9719848566792861
"frozenset({'pengaduk', 'kaca'})",frozenset({'20'}),0.026949848295555953,0.006246653578440122,0.006246653578440122,0.2317880794701987,37.10596026490066,0.006078307212146269,1.2935927181866858,1.0
"frozenset({'pengaduk', '20'})",frozenset({'kaca'}),0.006246653578440122,0.029805461359985724,0.006246653578440122,1.0,33.550898203592816,0.006060469186578708,inf,0.9762931034482758
